OrderID, ProductID, Quantity, Discount
885,92,2,29.39
2667,35,5,29.92
4251,97,3,6.4
945,15,1,19.95
657,80,4,31.03
590,58,2,41.67
655,72,5,44.39
3543,34,5,42.03
2680,80,1,39.73
1212,56,4,2.94
1801,77,3,7.45
3681,72,2,6.31
2212,45,1,10.41
4121,36,3,25.49
992,74,4,37.31
2088,16,2,15.54
3865,29,5,44.16
543,25,4,3.96
4935,91,3,15.61
3724,2,4,2.84
1112,14,5,31.33
1822,46,2,49.74
2014,88,5,14.34
4542,61,5,6.06
4741,66,1,34.61
4024,63,5,45.27
2423,49,2,9.4
4261,38,1,45.24
3410,48,4,0.75
165,33,1,33.28
2867,62,4,43.53
3811,15,1,45.8
1178,80,4,46.51
3670,69,3,16.28
2796,21,5,32.06
3600,70,2,11.79
525,16,5,18.47
648,73,2,47.8
628,58,1,4.4
3559,100,3,8.43
2440,40,2,24.13
1803,82,1,10.46
4467,88,4,30.67
2838,31,2,41.61
2895,13,5,27.2
1553,89,5,5.33
2720,11,1,37.91
4633,55,2,43.83
1866,57,3,30.5
1015,66,5,10.45
2922,72,2,9.59
2550,82,1,33.03
449,62,4,5.97
1674,40,2,3.17
2313,18,3,42.29
4607,82,3,2.52
4347,11,3,44.71
2073,35,2,6.15
2271,40,4,11.51
2713,88,3,17.49
4567,44,1,10.68
1790,96,4,6.71
3628,1,3,29.58
3419,49,2,26.16
3317,76,3,34.36
3154,8,3,37.08
3729,87,3,12.33
2290,84,4,23.39
1931,62,5,24.7
2146,97,1,8.16
879,28,1,46.42
1350,10,3,16.3
4826,25,2,27.95
3817,15,3,10.55
2613,100,1,1.54
646,38,3,25.2
4761,89,3,33.04
2803,97,1,21.31
2271,100,2,37.72
1957,12,5,5.28
4892,28,4,19.34
2028,41,2,22.18
3561,94,3,24.33
193,83,5,32.95
2320,54,4,28.93
334,76,5,11.21
3310,93,4,40.53
2831,74,5,26.87
1467,77,3,46.6
2536,65,4,43.88
4472,16,4,0.47
3019,92,3,32.55
3374,72,1,13.2
1788,68,4,22.28
3938,59,3,1.02
2969,72,4,11.31
3222,72,1,32.96
2002,63,2,23.59
2124,67,2,13.23
1021,54,5,34.28
4372,11,4,29.64
3820,72,1,26.32
1344,12,2,2.5
2337,87,2,34.35
2583,94,3,11.63
1311,91,3,1.72
1434,25,3,29.81
3400,25,2,27.24
3474,61,5,20.21
2853,55,2,13.27
1317,95,3,32.43
3567,88,2,22.29
4508,55,3,23.05
1381,59,1,24.58
4113,80,2,35.27
3082,95,4,23.62
1001,95,5,21.57
2981,99,2,21.81
1990,47,2,18.95
610,81,1,8.31
1462,24,4,11.29
4302,36,2,49.05
4907,73,5,4.46
1395,48,4,9.28
4491,28,2,34.48
1196,96,5,1.09
4157,28,1,18.88
3903,51,3,42.77
2804,58,4,30.62
3378,98,2,3.11
4036,39,2,25.6
1501,14,2,36.91
1872,96,3,25.5
2466,24,1,1.88
586,50,3,30.48
1470,99,2,35.82
1400,1,5,31.21
2429,43,1,25.02
1510,24,5,22.6
2259,19,2,4.06
1702,65,2,5.61
2859,90,5,41.69
1651,4,1,41.78
2455,33,5,9.14
478,16,3,21.58
4878,58,2,18.01
4849,21,5,28.95
968,90,4,18.26
3837,30,4,46.28
1360,55,5,18.6
2142,69,3,22.51
1779,91,4,12.86
3356,49,4,38.46
4119,92,4,0.16
1261,57,1,1.27
3484,16,1,43.82
3791,7,5,23.64
515,53,2,8.72
3856,40,1,44.64
1526,25,5,47.17
3878,42,5,7.69
4240,45,1,1.81
4409,82,1,34.75
2147,67,3,32.37
3791,57,4,23.69
4691,83,3,6.89
3149,56,5,28.75
940,71,4,9.64
4374,8,4,22.79
1045,81,3,31.97
2327,54,5,30.87
839,69,5,4.74
4614,42,3,2.72
1441,24,5,31.55
3171,14,5,13.91
2814,52,3,3.28
336,9,5,16.88
423,7,4,0.96
3191,51,5,37.83
4043,41,5,1.9
3878,22,1,46.09
3526,93,4,12.03
709,3,5,28.31
1491,53,2,46.13
3741,65,5,36.04
734,13,3,22.73
1220,6,3,40.84
465,5,3,41.65
4137,69,4,38.88
62,59,2,14.24
4949,30,3,23.21
1266,98,3,48.55
931,53,1,13.99
3248,37,3,37.97
3245,99,2,18.74
1183,10,2,35.78
1681,10,1,23.12
1023,93,4,49.14
513,70,1,31.39
1982,94,3,9.15
4658,65,2,18.66
699,52,5,20.07
3057,69,5,36.5
4921,73,4,42.88
4146,41,3,5.55
1503,21,5,38.46
4486,91,2,16.57
3524,51,5,8.12
1003,66,5,14.85
1536,1,4,27.08
1677,75,3,38.15
2268,34,5,14.76
1556,42,3,6.85
1866,20,3,27.82
1823,37,3,30.38
4880,79,4,5.39
3755,46,1,39.73
3172,93,2,37.93
4032,56,5,9.23
330,40,5,10.61
1960,40,2,1.66
583,7,2,8.57
4358,19,3,12.68
2142,4,4,2.58
4155,18,2,10.03
3061,57,3,12.13
3340,6,1,22.61
197,35,1,33.07
747,34,4,2.39
3463,74,3,26.35
3256,67,2,33.32
4466,58,1,22.72
18,14,3,33.58
1190,86,5,44.67
3779,42,5,40.04
4133,2,5,47.43
4031,29,3,9.22
2032,58,2,1.07
2068,81,3,38.44
3506,59,4,34.93
1621,21,2,17.94
3315,10,3,43.2
447,90,2,6.57
2027,56,3,22.04
2989,16,2,5.46
2461,91,1,15.19
2261,99,3,39.69
3147,21,3,8.21
3554,50,5,42.51
2397,66,1,22.08
3990,21,4,20.92
3160,15,3,4.41
2912,6,4,22.65
769,63,2,34.33
941,49,3,26.51
3230,61,1,37.98
3056,18,1,47.08
508,45,5,2.77
4688,81,5,37.13
4818,43,3,36.21
2710,30,4,14.45
397,33,2,13.41
2440,26,2,10.64
3515,58,4,40.86
758,87,5,10.57
3849,26,1,13.31
1014,31,3,9.69
4763,54,1,29.33
4362,34,3,23.1
1005,46,1,36.05
4891,62,4,24.14
3908,58,4,3.56
1883,6,2,18.27
658,56,3,12.84
3323,65,4,10.05
4805,55,4,19.82
1458,61,5,6.92
694,92,4,16.75
550,70,3,28.41
3783,51,3,49.81
2979,95,5,29.61
2842,88,1,8.33
2886,85,2,6.93
4719,58,5,13.72
2018,13,2,7.58
4253,50,3,24.71
432,10,3,16.38
785,22,5,18.61
564,58,5,40.27
1364,33,5,14.28
3049,37,2,49.23
4983,58,1,37.89
1763,2,2,44.6
1759,67,1,45.06
1100,94,1,46.11
3142,47,4,26.77
2718,69,2,13.99
108,82,3,36.15
4175,8,2,8.24
236,95,2,43.47
2040,67,2,29.05
863,21,1,48.31
3763,100,1,6.08
3959,73,5,10.29
2660,24,1,2.25
311,93,1,47.26
311,75,1,46.46
385,79,4,34.69
3977,58,4,18.71
2326,85,1,31.68
497,68,3,14.02
3686,75,5,25.86
369,57,3,31.5
1039,24,3,49.15
3970,64,4,36.56
2131,10,4,11.77
1005,44,3,1.66
1599,52,4,21.36
2308,35,5,8.02
115,95,2,37.26
2145,24,1,42.15
4068,17,2,8.25
1050,78,5,20.67
3573,18,3,42.21
4671,58,5,27.23
3847,73,1,42.32
4729,21,3,24.73
4344,21,4,23.11
4001,63,1,43.35
3033,99,4,39.13
3253,16,4,43.84
848,37,2,5.61
4877,93,5,21.73
201,40,3,18.45
439,88,3,49.29
3802,17,2,29.13
717,47,4,0.18
735,72,4,24.21
642,80,2,10.6
1701,18,5,35.99
572,81,2,48.16
3696,73,4,26.59
4026,35,1,38.81
4560,27,4,46.44
3075,16,3,26.56
2316,54,2,7.12
2770,1,5,38.57
1842,100,4,13.25
4242,8,1,27.12
2287,3,5,13.02
4173,19,4,36.04
1436,96,5,1.23
2636,25,3,16.49
27,12,4,5.87
3618,70,1,46.32
3808,86,3,41.98
3897,40,5,5.76
1478,73,5,26.46
2669,85,4,48.47
1811,37,4,10.62
901,73,2,47.84
2221,38,2,34.7
3091,99,1,44.8
945,6,4,3.52
2754,98,4,38.84
3365,50,1,9.03
860,54,4,31.32
4696,88,5,1.87
1204,23,1,22.12
2487,19,5,3.89
2561,76,1,13.54
1078,39,5,28.87
1861,92,1,40.51
3730,18,1,38.14
4231,8,5,21.64
1101,55,1,8.47
3865,90,5,2.53
2550,38,1,49.09
4091,6,1,29.7
551,27,3,31.73
4391,9,4,49.51
4494,97,1,29.31
4419,76,4,21.39
710,84,4,6.53
3635,75,1,22.83
241,35,5,25.5
4091,83,3,33.55
4212,29,4,17.42
2199,98,4,15.36
4473,76,1,47.99
727,75,3,26.92
1132,51,1,35.2
879,2,5,13.89
4309,1,3,4.62
1590,21,3,33.07
2870,2,3,35.73
677,13,5,44.06
4770,90,3,16.75
3824,79,5,7.36
723,31,5,45.89
2999,42,3,3
3887,10,5,15.31
1138,89,4,17.9
414,56,2,9.34
4255,88,5,49.81
1632,91,3,32.1
1484,42,1,27.93
3875,37,2,5.06
4286,93,3,17.17
3645,39,4,3.29
1166,32,4,26.26
4330,37,4,33.55
428,55,2,13.3
4929,79,1,38.98
1923,21,3,14.86
3590,13,2,16.22
1130,83,3,43.01
3078,17,1,14.94
735,90,2,42.81
2506,72,4,19.75
3724,31,3,16.18
4916,83,1,5.19
2832,44,3,43.14
4640,9,5,20.99
2457,84,3,7.37
4889,37,2,38.46
4436,99,2,20.7
1436,11,3,9.02
4946,58,5,38.12
3020,33,5,20.41
2782,10,3,4.64
1651,5,3,27.22
2911,16,1,49.57
4745,96,4,46.65
3725,41,2,43.27
2959,40,2,5.64
3337,87,4,11.2
3480,99,4,35.07
3895,89,2,2.71
4020,68,4,2.07
119,89,2,47.57
156,16,1,18.34
42,48,5,0.15
4856,18,3,16.67
2695,46,3,13.42
540,89,5,5.12
497,8,3,16.16
455,13,1,19.47
4592,49,5,25.64
4667,19,3,28.47
4365,18,1,22.77
4040,42,5,45.76
2800,7,2,19.86
470,64,1,11.2
3364,33,1,32
344,27,4,42.63
4257,100,1,47.38
2424,56,4,48.37
4927,11,5,17.03
1899,3,5,5.08
4025,5,2,34.7
4341,3,4,13.76
1417,64,4,44.87
2006,40,4,21.86
1491,30,3,27.83
3443,26,2,45.2
3613,9,5,19.49
4738,6,3,1.08
4094,84,1,45.55
3995,56,2,36.52
4154,98,4,10.57
3882,19,2,28.7
2611,88,5,44.7
4174,65,4,26.24
4734,57,1,17.59
3854,27,2,4.41
342,35,4,39.49
4777,70,2,6.85
2714,79,3,30.95
575,94,2,42.78
3901,29,2,48.93
4330,79,5,10.06
1904,39,2,37.8
1991,70,2,30.33
2655,1,3,37.26
3257,86,2,15.56
2033,76,5,5.3
1048,37,1,14.13
765,67,4,24.1
3267,7,3,46.6
3033,46,4,11.42
4421,62,4,36.94
3762,79,5,17.89
3848,24,3,3.66
1558,15,4,39.9
4059,46,1,47.04
1197,11,1,45.47
1614,67,3,43.31
593,51,3,33.62
2789,80,4,10.9
2504,63,1,47.02
1666,17,5,23.51
4525,32,3,26.11
557,7,4,26.78
3525,93,2,30.04
2881,26,4,11.08
3702,92,1,40.77
822,85,4,34.63
3388,70,1,45.79
4124,84,1,16.04
4741,16,1,49.08
1298,81,5,17.02
1775,77,2,33.21
109,94,1,1.3
2019,27,3,4
918,2,1,37.08
3837,58,5,23.63
210,22,1,24.06
4858,39,3,39.41
1004,72,4,5.22
2223,99,5,3.51
4641,47,2,39.92
4464,22,2,31.43
2693,97,5,16.42
3210,57,3,32.42
961,52,5,40.59
1623,33,3,13.57
669,60,5,4.95
4672,82,4,28.57
84,75,4,35.38
4629,47,2,16.07
615,73,1,13.02
3072,13,2,27.19
2651,50,2,17.22
4353,2,2,32.48
2937,3,2,20.31
3651,61,4,23.83
1707,23,4,43.1
4932,11,4,44.7
4163,72,3,7.55
2746,61,1,9.95
607,69,3,8.32
2849,82,2,30.21
2168,42,1,17.11
43,31,5,33
3141,74,5,27.1
2822,50,1,6.28
997,71,2,49.03
3392,59,3,31.68
2036,75,4,15.43
3530,99,5,20.43
2770,8,4,38.23
3848,75,5,1.87
901,15,2,12.84
1165,75,2,12.8
2033,55,4,31.12
1205,35,2,48.51
2171,63,2,11.91
2588,54,2,26.15
3993,39,3,29.49
828,6,3,0.19
1559,44,1,35.38
3457,53,1,28.41
2036,2,1,19.84
1853,48,2,30.48
3933,100,1,41.53
82,43,4,12.32
4513,82,1,23.94
3432,18,1,16.49
2287,45,4,44.98
3930,60,4,8.88
4758,2,4,26.46
2686,1,3,16.71
3631,61,3,42.63
4571,62,1,39.8
860,58,5,29.8
2360,15,3,11.88
4383,64,4,31.82
4360,4,5,34.52
774,65,2,38.43
4237,11,3,35.04
3047,57,4,39.07
1425,88,1,43.75
3608,81,2,0.26
770,84,5,9.58
2435,90,1,25.84
3296,15,5,18.14
1160,35,2,19.28
2202,51,2,17.84
600,48,3,21.26
2876,44,5,27.56
4376,53,4,44.77
4479,19,1,20
4326,73,2,46.45
4600,35,4,27.02
414,24,1,7.63
4095,45,5,17.52
359,51,4,5.39
2463,39,3,28.81
726,40,1,14.62
3764,86,1,9.26
2655,2,4,2.36
2260,100,2,41.96
1475,92,3,39.89
311,57,1,16.7
4902,83,4,36
3311,9,1,28.5
969,22,3,6.25
580,59,2,40.13
1474,97,4,45.89
4758,84,3,33.66
54,49,5,29.42
4372,8,4,20.92
1115,31,2,21.98
3029,64,4,25.51
3475,85,1,38.72
3332,57,5,8.4
4570,85,2,35.47
566,45,2,41.83
2597,41,5,5.64
721,52,1,35.68
4152,15,4,38.73
1589,68,2,33.69
186,29,1,36.91
3850,68,4,39.62
4497,31,1,33.27
4775,88,1,2.34
2130,17,2,17.99
167,36,5,8.97
3911,81,5,43.64
1908,10,2,5.82
3613,86,4,32.7
2201,78,2,16.18
2591,55,5,3.75
916,2,2,34.52
4463,65,4,8.91
912,48,2,12.96
2003,2,4,25.54
1572,99,1,10.73
4193,82,4,30.19
3171,20,3,5.43
2102,41,5,7.83
1405,85,5,29.23
1458,29,5,41.78
760,65,4,45.48
3827,44,5,32.4
890,73,4,33.37
2101,61,3,24.33
2587,58,3,22.32
2645,1,1,30.78
586,55,5,40.92
3368,55,2,37.14
1846,79,4,16.26
1850,44,4,32.03
990,1,2,32.69
1618,86,1,21.51
2256,82,3,41.79
1483,46,5,4.78
3460,61,5,19.48
1243,41,1,18.77
3217,100,4,38.59
2686,9,3,13.7
2258,18,4,45.68
2128,43,3,0.18
3584,64,1,0.74
233,40,4,15.6
3225,93,1,9.37
4951,23,4,12.81
4395,68,1,3.06
4921,60,2,22.86
3254,74,1,13.72
945,6,4,11.14
4395,19,4,36.96
4286,29,1,4.62
4107,90,5,49.03
4049,21,1,38.75
4307,29,3,20.1
4000,10,3,34.73
2703,78,2,20.6
2546,65,2,11.86
516,74,5,20.25
856,1,1,27.36
3504,84,1,16.05
1740,80,2,40.89
657,62,4,13.17
4759,86,4,9.48
179,85,3,2.09
1962,72,3,27.47
2120,51,1,35.07
3809,99,1,19.1
2300,94,1,28.39
4669,96,2,1.03
887,99,4,42.28
936,89,2,37.99
1585,62,5,42.14
1118,74,2,33.14
544,59,1,26.86
4301,78,4,41.39
1753,4,1,47.51
3224,88,2,10.59
1365,7,3,46.56
503,28,5,45.23
2718,58,5,6.42
765,33,5,48.08
1920,28,5,39.89
936,100,1,5.25
2998,54,4,31.72
2001,66,1,38.63
340,65,1,4.39
3026,48,1,20.27
1729,47,4,32.73
3600,18,5,1.99
4033,36,1,29.64
4849,22,1,48.54
883,81,4,42.56
3762,34,1,49.57
3976,84,1,19.82
3920,24,3,37.59
1812,88,2,32.19
2919,85,2,42.72
1353,96,2,18.37
3253,67,4,1
802,100,1,9.68
1191,17,2,19.46
2398,31,3,36.46
1100,58,1,2.47
459,17,5,32.78
2748,24,5,11.05
4413,45,2,31.49
3695,23,5,39.96
145,84,3,14.28
2549,9,2,16.69
3079,27,3,49.64
4746,21,2,33.45
2324,45,4,48.62
506,96,1,41.68
3185,25,1,31.03
1017,2,1,4.25
4972,50,1,11.64
967,41,5,27.66
3495,62,5,43.85
3811,9,2,33.32
1722,34,1,49.46
1603,38,4,49.18
3687,33,5,21.69
2041,92,2,21.36
1210,82,5,23.62
3223,33,3,39.54
1457,40,4,34.81
669,62,4,1.99
3503,97,5,19.32
4190,14,1,7.99
3435,22,3,14.4
2283,66,5,3.08
2705,7,2,6.18
3879,13,4,19.86
69,32,5,45.06
3173,66,3,26.88
3303,49,2,10.41
2156,73,3,33.75
3666,88,4,29.3
1394,77,1,1.62
1725,16,3,14.24
4567,53,1,12.69
4559,54,5,40.9
997,92,3,35.26
3679,43,5,11.04
4761,96,5,12.5
4769,78,3,47.26
4695,71,3,22.84
3318,31,2,1.16
1306,67,1,4.68
3390,43,4,6.42
3595,14,4,14.98
3655,54,2,16.05
4620,74,2,49.77
2681,58,2,12.56
508,40,4,17.08
3830,14,5,17.08
2386,59,1,20.93
1205,33,5,9.39
4408,71,5,21.72
1487,49,2,33.28
121,34,3,29.41
3114,51,1,15.47
2090,78,4,3.59
4342,58,5,41.64
4614,97,5,33.91
282,44,3,15.71
3750,4,1,36.41
494,79,3,28.25
2445,18,2,3.66
576,12,1,16.54
3531,10,4,30.36
452,24,2,37.68
3224,22,5,5.93
2182,6,2,49
4164,89,4,43.54
1115,2,1,24.52
566,50,1,11.81
668,4,3,40.21
2695,57,1,15.09
3527,96,4,5.56
3758,92,3,34.89
3026,98,4,30.9
4000,20,5,7.85
1055,72,3,19.73
12,32,4,36.06
57,97,2,33.6
3669,14,3,28.68
573,26,3,36.86
342,16,4,32.97
359,58,1,29.81
1548,32,3,0.42
3336,64,1,28.53
3309,10,1,8.7
3810,47,2,45.45
576,2,2,41.03
2634,23,2,10.01
4387,9,5,39.25
3785,63,2,11.75
3504,92,5,35.66
4622,24,4,49.07
1062,30,2,9.37
3729,53,1,22.37
3910,93,1,3.31
4907,16,5,7.77
1437,59,3,22.13
3590,42,5,16.78
2285,33,4,47.79
1697,80,2,13.22
3038,84,2,3.18
1764,64,1,42.08
461,73,5,35.13
40,39,1,31.89
4059,100,2,35.74
1623,24,3,13.18
1688,42,2,46.72
573,26,3,9.79
4856,82,2,34.87
2300,34,3,13.35
2349,56,4,47.62
3132,15,1,43.25
3780,44,4,28.5
640,64,2,6.63
4732,26,1,47.98
2215,7,4,40.67
3271,21,5,45.6
2623,51,5,33.81
692,24,4,11.26
2419,71,5,38.93
2416,19,4,38.49
2424,100,1,33.69
2525,69,1,39.56
2480,54,3,25.9
3984,61,5,21.67
1712,3,5,13.2
4198,93,4,29.75
1278,20,1,20.2
1038,93,1,17.76
2345,42,3,11.74
905,35,5,25.31
3524,74,3,19.94
4473,97,5,13.24
2135,52,1,40.1
886,39,2,6.73
3070,32,5,11.82
96,83,4,27.16
3861,68,3,43.01
4820,66,3,12.61
2070,8,3,48.44
2488,21,3,27.92
1515,47,3,7.94
453,39,4,33.16
2662,62,5,16.44
2121,89,5,24.2
4956,65,4,31.15
4557,42,1,8.07
2501,17,3,37.88
1227,85,3,24.76
3118,37,3,0.3
66,86,4,20.57
1730,66,5,1.86
1267,74,1,48.1
430,41,3,26.77
2623,12,3,10.24
2665,63,4,43.03
4560,15,2,42.7
3854,77,3,25.14
4499,46,1,15.85
2875,72,4,12.05
1884,64,3,35.97
2846,79,1,13.44
4749,32,1,27.79
2392,4,1,5.89
2014,59,3,18.1
2634,78,1,20.65
2654,5,4,28.07
359,96,1,8.75
3039,14,2,49.05
3867,90,3,7.74
1973,98,3,18.46
2105,64,1,5.18
908,71,4,15.76
307,16,4,41.41
2676,100,2,1.13
1073,15,4,12.21
3177,5,1,36.37
1298,5,3,49.21
3530,71,5,10.14
2244,95,4,24.1
252,4,1,28.51
2796,83,3,18.1
3977,63,5,18.36
1475,25,1,40.92
1833,99,2,8.02
1955,17,3,34.16
4064,34,3,38.73
540,45,3,24.88
122,11,1,17.78
4182,13,5,48.27
4919,30,5,30.63
3212,92,1,15.95
47,23,2,9.89
2639,35,1,9.24
3954,25,5,48.32
3654,65,5,21.12
3855,13,4,20.63
149,31,5,1.27
